"t","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","E13","E14","E15","E16","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","I11","I12","I13","I14","I15","I16","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","S","E","I","R","Ntotal","incidence","incidence1","incidence2","incidence3","incidence4","incidence5","incidence6","incidence7","incidence8","incidence9","incidence10","incidence11","incidence12","incidence13","incidence14","incidence15","incidence16"
267,646355.148553096,438535.848078004,304313.117317649,107447.439734841,243351.415567527,308088.203991629,359308.808535273,330039.290767315,298947.128907856,354167.326424574,273358.750543372,315679.747359465,475912.575143265,387779.664481173,301372.15816454,341719.7135945,73154.9766403337,71556.1634984752,58019.4157429992,26751.5284707379,46287.7127091679,59044.2177739392,67775.0492701319,64884.1359009147,57091.8224222363,55274.6327185916,49124.09379813,47698.8392660492,45017.7852418531,31575.1126530496,20324.2763361019,18546.5182833115,99010.8676639406,101326.36294506,88017.9192797559,48423.1440400657,73901.0348488375,91515.071972741,102622.350169977,99163.4861446326,87785.3935723047,82501.4229068897,74769.7997852837,69385.239991116,60411.2944206167,41298.4816562875,26146.2312859288,23778.2767085756,1089669.59986966,1261984.48500284,1390261.19730277,1554371.46269258,1458779.3558461,1576601.75173965,1613626.14747765,1612014.33974017,1473099.75167269,1278769.38040934,1223880.86536842,975957.658183695,656775.940771225,411322.301998867,249794.362454695,224313.404187538,5486376.33716408,792126.280726023,1170056.37739201,18051222.0047179,25499781,117005.637739201,9901.08676639407,10132.636294506,8801.79192797559,4842.31440400657,7390.10348488375,9151.5071972741,10262.2350169977,9916.34861446326,8778.53935723047,8250.14229068897,7476.97997852837,6938.5239991116,6041.12944206167,4129.84816562875,2614.62312859288,2377.82767085756
268,641552.80187759,434073.883924758,300947.382859756,106134.505921309,240789.084614182,304731.649006385,355365.933307546,326299.952862486,295674.033556312,350891.454279506,270508.934084921,312777.401499777,472925.312105195,385626.650497252,299959.187286435,340427.375839069,70761.9215070126,68991.3451706841,55699.859531078,25454.6793012784,44320.2876557433,56618.3862562271,65076.1445454774,62266.707577396,54772.4036533505,53130.8228792142,47160.2662746077,45920.6624684142,43575.6303579105,30618.5820444032,19734.3886200542,18011.0425554988,96434.1706222814,98368.7187217477,85050.3371555023,46297.5813273882,71177.4944785197,88307.0064180145,99174.891824514,95774.0204139755,84751.6507488194,79806.1840740188,72233.7434655119,67235.0577754281,58876.4046839718,40326.7760238586,25563.5926506908,23254.4444392707,1099441.69872015,1271968.91170719,1398914.07009683,1559106.80838825,1466032.65222318,1585592.20379734,1623715.3857755,1621760.57169918,1481726.0086166,1286884.30122665,1231230.56567016,982788.363056705,662740.248429883,415403.552223863,252379.859684086,226665.049940086,5438685.54352248,762113.13039835,1132632.07482351,18166350.2512557,25499781,113263.207482351,9643.41706222814,9836.87187217477,8505.03371555023,4629.75813273882,7117.74944785197,8830.70064180145,9917.4891824514,9577.40204139755,8475.16507488194,7980.61840740188,7223.37434655119,6723.50577754281,5887.64046839718,4032.67760238587,2556.35926506908,2325.44444392707
269,636933.483889898,429793.716083125,297729.550222907,104886.228555618,238343.460596613,301525.008812414,351595.569069627,322725.543162336,292545.946164795,347756.084815801,267783.860985913,309996.127844326,470050.088399071,383551.307359395,298595.559026801,339180.218668716,68422.4699309123,66497.6552156335,53460.3427548551,24219.7401984159,42429.0698225535,54280.7942197062,62469.9686387698,59741.4687988455,52535.7649298835,51057.3645216285,45264.6560402994,44196.5248092013,42164.1241249393,29679.1822259027,19153.6913340877,17483.5389007093,93877.5358733763,95451.8982969452,82148.3064849735,44253.8977731272,68529.6115727233,85177.6648730216,95803.1669900482,92462.4981997947,81789.9034126613,77166.8326423735,69755.4525659362,65122.8948233267,57351.8177511864,39357.3383074214,24980.7051397627,22729.8862810785,1108957.10303285,1281659.58992867,1407273.45018043,1563633.70841106,1473017.37697974,1594265.77757282,1633463.65075459,1631171.74239206,1490052.48206775,1294732.48047959,1238329.53990305,989405.937323472,668551.565301764,419387.732896658,254907.072740615,228964.26892342,5392991.75365736,733056.356466344,1095959.41098776,18277773.4788885,25499781,109595.941098776,9387.75358733763,9545.18982969453,8214.83064849735,4425.38977731272,6852.96115727233,8517.76648730216,9580.31669900482,9246.24981997947,8178.99034126613,7716.68326423735,6975.54525659362,6512.28948233267,5735.18177511864,3935.73383074214,2498.07051397627,2272.98862810785
270,632491.068423512,425688.424621796,294653.232388108,103699.259608274,236009.20387992,298461.631450679,347990.299779405,319308.865478652,289556.507143756,344755.401737297,265178.167311564,307331.129914406,467283.28082107,381551.32158211,297279.902852982,337977.004867018,66137.3496622992,64074.9083858148,51299.3246578524,23044.0042207994,40611.8865396515,52029.3724831572,59954.7521654729,57306.4922800576,50380.0785231026,49053.0960280768,43435.874098928,42525.8469417657,40783.7973433779,28757.4843411316,18582.6140541622,16964.4259961643,91344.1920867526,92578.7780971422,79313.1322766585,42290.0614654427,65957.3335522856,82127.8533792502,92508.7083562463,89230.1828004507,78901.0901015537,74584.6896644605,67335.8551421694,63050.2484382645,55839.4964124919,38391.6111965415,24398.4882160327,22205.45058641,1118217.98255447,1291060.74841962,1415345.96032055,1567960.24964371,1479741.09499977,1602630.38816488,1642878.59515191,1640255.71199388,1498086.42080667,1302319.57502956,1245183.61294254,995814.259505889,674211.021000021,423275.143669593,257376.023118089,231211.031324332,5349214.70186055,704941.307721814,1060057.17177215,18385567.8186455,25499781,106005.717177215,9134.41920867526,9257.87780971422,7931.31322766585,4229.00614654427,6595.73335522856,8212.78533792502,9250.87083562463,8923.01828004507,7890.10901015537,7458.46896644605,6733.58551421694,6305.02484382645,5583.94964124919,3839.16111965415,2439.84882160327,2220.545058641
271,628219.559976014,421751.300703394,291712.297340394,102570.43376946,233781.213375742,295535.145415651,344543.004082072,316043.01799341,286699.619641864,341883.804187808,262686.703258749,304777.773622923,464621.334783112,379624.409105299,296010.858814488,336816.504438679,63907.0948128345,61722.736180007,49215.1684927419,21924.8482294023,38866.5449610622,49861.9819606338,57528.6137514776,54959.7540804409,48303.4406719607,47116.7613425566,41672.4599095578,40907.950132275,39435.0649756728,27853.9771515605,18021.5353854163,16454.0757842824,88837.1204580582,89751.9341818936,76545.8439539191,40403.9802916997,63460.4050186,79158.1008541219,89292.7288094003,86078.0290684257,76085.8823051096,72060.8352547756,64975.6551874639,61018.4134010005,54341.2615200022,37430.9504203923,23817.8122384038,21681.9425414504,1127226.81748013,1300176.88845908,1423138.33985611,1572094.31264766,1486211.35561622,1610694.01724756,1651968.00881009,1649020.45141076,1505835.15395615,1309651.36167425,1251798.69113943,1002017.34764413,679719.934298174,427066.224112126,259786.821802958,233405.390009513,5307276.98050906,677752.007821882,1024940.89550472,18489811.1161643,25499781,102494.089550472,8883.71204580582,8975.19341818936,7654.58439539191,4040.39802916997,6346.04050186,7915.81008541219,8929.27288094003,8607.80290684257,7608.58823051096,7206.08352547756,6497.56551874639,6101.84134010005,5434.12615200022,3743.09504203923,2381.78122384038,2168.19425414504
272,624113.098326422,417975.846124556,288900.860960133,101496.758188526,231654.617248828,292739.450337262,341246.84715837,312921.384374048,283969.44129301,339135.901856943,260304.526992237,302331.584950443,462060.767679672,377768.318683158,294787.080052667,335697.49707762,61732.0598967746,59440.6047267955,47206.1574231126,20859.7346724661,37190.8428277072,47776.4291818515,55189.5784503327,52699.1512588029,46303.886673525,45247.0236178472,39972.8940620574,39342.0679324704,38118.2339705968,26969.071654799,17470.7854265996,15952.8155734034,86359.0605144985,86973.6542609472,73847.2132252766,38593.5157343211,61038.3856645705,76268.6795728317,86156.1421114574,83006.7044310192,73344.7033831052,69596.1231994736,62675.3477684132,59028.4923548684,52858.7948513496,36476.6254069678,23239.4984031204,21160.1239278331,1135986.37398934,1309012.75441208,1430657.41803465,1576043.56634291,1492435.67323052,1618464.68638602,1660739.78773288,1657474.01248917,1513306.06522544,1316733.71378513,1258180.7406725,1008019.33956254,685079.799075342,430761.545044453,262139.664358879,235547.476195068,5267103.9813039,651471.337349142,990623.064810053,18590582.6165369,25499781,99062.3064810053,8635.90605144985,8697.36542609472,7384.72132252766,3859.35157343211,6103.83856645705,7626.86795728317,8615.61421114574,8300.67044310192,7334.47033831052,6959.61231994736,6267.53477684132,5902.84923548684,5285.87948513496,3647.66254069678,2323.94984031204,2116.01239278331
273,620165.962187466,414355.772037585,286213.279676569,100475.402757069,229624.763763467,290068.707600051,338095.27229377,309937.624696926,281360.375843678,336506.50979256,258026.898324128,299988.247240158,459598.171673146,375980.83484356,293607.235042746,334618.774387893,59612.4334536006,57227.8317441797,45270.509137606,19846.2126834242,35582.5780726886,45770.4803948333,52935.5946726699,50522.5180299104,44379.4046506538,43442.4778424662,38335.6098950633,37827.3571037371,36833.5108958904,26103.1056718674,16930.6482545394,15460.930173707,83912.5166841804,84245.9502251103,71217.771704697,36856.4954897242,58690.6674487228,73459.6251088849,83099.5832913954,80016.6095177489,70677.7470550079,67191.1954248331,60435.2338750217,57081.4062772782,51393.6424363792,35529.8203177792,22664.3189263198,20640.7131087492,1144499.68040179,1317573.3055175,1437910.0891243,1579815.464008,1498421.50968675,1625950.43237419,1669201.9051952,1665624.50030845,1520506.56902575,1323572.57939953,1264335.76740099,1013824.47417915,690292.270571545,434361.79995617,264434.826017661,237637.495103576,5228623.83216077,626081.202676837,957113.296891832,18687962.6682706,25499781,95711.3296891832,8391.25166841804,8424.59502251103,7121.7771704697,3685.64954897242,5869.06674487228,7345.96251088849,8309.95832913954,8001.66095177489,7067.77470550079,6719.11954248331,6043.52338750217,5708.14062772782,5139.36424363792,3552.98203177792,2266.43189263198,2064.07131087492
274,616372.571984413,410884.996962798,283644.142958697,99503.6909162393,227687.212303986,287517.330963375,335081.992255378,307085.666258739,278867.064725942,333990.642985783,255849.272293516,297743.598174338,457230.215948323,374259.780449278,292470.009585046,333579.141871672,57548.2512047839,55083.6025594229,43406.3892275776,18881.9185756505,34039.557346638,43841.874325037,50764.5496869068,48427.6404895851,42527.9480607629,41701.662481957,36759.0041028734,36362.9078042624,35581.0093493776,25256.3483765787,16401.3644107356,14978.6640514141,81499.765514462,81570.5710531891,68657.8281855648,35190.7249610733,56416.4909961941,70730.7556534949,80123.4286375463,77107.8982925035,68084.9953787423,64846.4962425064,58255.4349139088,55177.904958523,49947.2182831076,34591.6354180206,22092.9974458758,20124.3852206487,1152770.00402337,1325863.68894896,1444903.28927133,1583417.24048526,1504176.25832481,1633159.28453606,1677362.38487321,1673480.04751221,1527444.08840964,1330173.96074914,1270269.7981849,1019437.0738632,695359.151996152,437867.7965455,266672.656799608,239675.72163019,5191767.33063752,601562.692053563,924418.531155361,18782032.4461535,25499781,92441.8531155361,8149.9765514462,8157.05710531891,6865.78281855648,3519.07249610733,5641.64909961941,7073.07556534949,8012.34286375463,7710.78982925035,6808.49953787424,6484.64962425064,5825.54349139088,5517.7904958523,4994.72182831076,3459.16354180207,2209.29974458758,2012.43852206487
275,612727.491846246,407557.644190941,281188.265708757,98579.090967776,225837.724596946,285079.977236979,332200.980552086,304359.694344709,276484.378632108,331583.510786744,253767.292695797,295593.62648834,454953.648483709,372603.01889123,291374.108561814,332577.420698407,55539.4087074059,53006.9851840969,41611.9233838955,17964.5758109166,32559.6035396224,41988.3336672109,48674.2837554267,46412.269979157,40747.447012262,40023.070173019,35241.446380517,34947.7530560713,34360.7571242409,24429.0047438314,15883.1333742429,14506.2234861292,79122.863431338,78949.015969456,66167.4854862957,33593.997678392,54214.9612011143,68081.690648777,77227.815195953,74280.497604751,65566.2361507049,62562.2863008333,56135.906784755,53318.5774178467,48520.8084426492,33663.0887436225,21526.2096210876,19611.7725519638,1160800.82874204,1333889.21417988,1451643.97506422,1586855.91048114,1509707.22963394,1640099.243925,1685229.27594957,1681048.79062442,1534126.03478001,1336543.8951988,1275988.86363413,1024861.52783807,700282.381526361,441280.448410693,268853.576684122,241662.496037425,5156467.87468259,577896.219378046,892543.21322954,18872873.6927098,25499781,89254.321322954,7912.2863431338,7894.9015969456,6616.74854862957,3359.3997678392,5421.49612011143,6808.1690648777,7722.7815195953,7428.0497604751,6556.62361507049,6256.22863008333,5613.5906784755,5331.85774178467,4852.08084426492,3366.30887436225,2152.62096210876,1961.17725519638
276,609225.430889264,404368.038665758,278840.680614753,97699.2078676484,224072.256157008,282751.537057685,329446.462643209,301754.143012468,274207.409138648,329280.511202104,251776.78560417,293534.468472301,452765.29738455,371008.455942641,290318.25747564,331612.449268952,53585.6734763615,50996.944448558,39885.2084716371,17091.9945117702,31140.5623742436,40207.575387093,46662.6029740499,44474.1351627476,39035.8184568184,38405.1575120713,33781.2881580888,33580.8775128302,33172.7031091723,23621.2198970613,15376.1160069494,14043.7787178842,76783.654939056,76382.547738035,63746.6567988002,32064.1047014749,52085.0620145166,65511.8686831687,74412.6596951722,71534.1260891447,63121.0796719236,60338.6561820474,54076.4534905809,51503.8621951939,47115.5753564895,32745.1180282389,20964.5839093942,19103.4650906919,1168595.83342235,1341655.32867202,1458139.10375798,1590138.26785733,1515021.63842586,1646778.26435002,1692810.63014061,1688338.84828868,1540559.7893077,1342688.43756317,1281498.98224236,1030102.27662,705064.019726749,444600.766921436,270978.070849282,243598.219696396,5122661.3913968,555061.656177337,861489.474583929,18960568.4778419,25499781,86148.9474583929,7678.3654939056,7638.2547738035,6374.66567988002,3206.41047014749,5208.50620145166,6551.18686831687,7441.26596951722,7153.41260891447,6312.10796719236,6033.86561820474,5407.64534905809,5150.38621951939,4711.55753564895,3274.51180282389,2096.45839093942,1910.34650906919
277,605861.243867551,401310.703428121,276596.630510406,96861.775480777,222386.947973466,280527.12580538,326812.907151685,299263.685941734,272031.460419702,327077.225118992,249873.752919721,291562.404305098,450662.071819613,369474.041301595,289301.203784903,330683.084588143,51686.6965549239,49052.3552079761,38224.3225434598,16262.0705817071,29780.3081421835,38497.3199099438,44727.2908849251,42610.9528922819,37390.9753261895,36846.3539820196,32376.8704764438,32261.2255525735,32016.7239086499,22833.0833382865,14880.4369591963,13591.466072045,74483.7811664632,73872.2059921937,61395.0814832537,30598.8430621367,50025.6704104106,63020.5646097553,71677.6768320837,68868.3123566603,60748.9748370286,58175.5395950003,52076.7402420677,49734.0574650797,45732.5624332584,31838.582855014,20408.7025000429,18600.0112232045,1176158.8711381,1349167.59489608,1464395.61510605,1593270.8858136,1520126.59244557,1653204.23515288,1700114.48058434,1695358.30136236,1546752.68599217,1348613.64376338,1286806.14585697,1035163.79747757,709706.237415439,447829.853294482,273046.684997124,245483.350890532,5090286.26441689,533038.452332805,831257.307063653,19045198.9761866,25499781,83125.7307063653,7448.37811664632,7387.22059921937,6139.50814832537,3059.88430621367,5002.56704104106,6302.05646097553,7167.76768320837,6886.83123566603,6074.89748370286,5817.55395950003,5207.67402420678,4973.40574650797,4573.25624332584,3183.8582855014,2040.87025000429,1860.00112232045
278,602629.931259267,398380.355694938,274451.560783763,96064.6492752468,220778.118450114,278402.074689742,324295.017129601,296883.227391937,269952.041083728,324969.410494095,248054.36598092,289673.854260065,448640.962600957,367997.7698481,288321.718051072,329788.20345888,49842.0235205815,47172.0146386383,36627.3338534698,15472.7844910107,28476.7486536772,36855.2992719695,42866.1189341628,40820.4379355162,35810.8346821214,35345.0700623872,31026.5310566463,30987.7087220437,30892.6301726459,22064.6330470994,14396.1870253898,13149.390051759,72224.6886739047,71418.8205077279,59112.3402638522,29196.0233027381,48035.5695300995,60606.9058592107,69022.3968662363,66282.4124329627,58449.2245133576,56072.7261220596,50136.3060248919,48009.3309265363,44372.6988059823,30944.2669998797,19859.1023854903,18101.9185672731,1183493.94927328,1356431.66868307,1470420.41474208,1596260.11786922,1525029.08233774,1659384.96565704,1707148.82252304,1702115.17479262,1552711.99629588,1354325.55578085,1291916.30643274,1040050.59089168,714211.303997375,450968.890894298,275060.020779315,247318.400696012,5059283.26045243,511805.746119119,801844.731782203,19126847.2616462,25499781,80184.4731782203,7222.46886739047,7141.88205077279,5911.23402638522,2919.60233027381,4803.55695300995,6060.69058592107,6902.23968662363,6628.24124329627,5844.92245133576,5607.27261220596,5013.63060248919,4800.93309265363,4437.26988059823,3094.42669998797,1985.91023854903,1810.19185672731
279,599526.638852451,395571.902638508,272401.111869278,95305.7994345477,219242.255607414,276371.922033225,321887.721416417,294607.89330295,267964.856161086,322952.996541427,246314.959258471,287865.374817335,446699.042443227,366577.682640302,287378.594912097,328926.703510347,48051.104919321,45354.6536486867,35092.3089336283,14722.1997804974,27227.8294663152,35279.2643090847,41076.8558457833,39100.3116418904,34293.3249468618,33899.7045686914,29728.6106152675,29759.2125612159,29800.172628681,21315.8594376215,13923.4254408402,12717.6253890325,70007.6384417615,69023.0243403157,56897.8697904434,27853.4761677458,46113.4610112791,58269.8879289148,66446.1824820571,63775.626411067,56221.0001871056,54029.8734871118,48254.5756069745,46329.7294301146,43036.8042246195,30062.8809351359,19316.2765522312,17609.6549230089,1190605.2105135,1363453.27889686,1476220.35904982,1599112.09955543,1529735.97288662,1665328.17120674,1713921.59570878,1708617.42119713,1558444.91528003,1359830.18786216,1296835.36401449,1044767.16799166,718581.576280433,454019.137776318,277018.731336098,249103.928951536,5029595.45543908,491342.464133419,773247.961919886,19205595.1185076,25499781,77324.7961919886,7000.76384417616,6902.30243403157,5689.78697904434,2785.34761677458,4611.34610112791,5826.98879289148,6644.61824820572,6377.5626411067,5622.10001871056,5402.98734871118,4825.45756069745,4632.97294301146,4303.68042246195,3006.28809351359,1931.62765522312,1760.96549230089
280,596546.656888977,392880.436924916,270441.11185244,94583.304366689,217776.009552715,274432.40477064,319586.166123687,292433.022567846,266065.799265116,321024.077947506,244652.024157056,286133.654713399,444833.465936358,365211.867673091,286470.653895447,328097.504072464,46313.3061269936,43598.9474318358,33617.3197942608,14008.4613301405,26031.5374562952,33766.9909553193,39357.2759829974,37448.3096198082,32836.3922803332,32508.6512670863,28481.4584768257,28574.6028378907,28739.0478123171,20586.7091648436,13462.1821125229,12296.2190468431,67833.7149688465,66685.2667568631,54750.976540152,26569.0585043909,44257.9765139964,56008.3890385559,63948.2448889117,61347.0142955543,54063.3558619885,52046.5193191207,46430.8709696681,44695.1883094161,41725.5940424668,29195.0644641118,18780.6752737355,17123.6493261812,1197496.91474222,1370238.20841076,1481802.24145632,1601832.750737,1534253.99544862,1671041.46071345,1720440.66845744,1714872.90606983,1563958.54916765,1365133.51392568,1301569.15589165,1049318.03893962,722819.487785818,456981.91948733,278923.516959561,250840.540328436,5001168.16070835,471627.411696313,745461.55907396,19281523.8685214,25499781,74546.155907396,6783.37149688465,6668.52667568631,5475.0976540152,2656.90585043909,4425.79765139964,5600.83890385559,6394.82448889117,6134.70142955543,5406.33558619885,5204.65193191207,4643.08709696681,4469.51883094161,4172.55940424668,2919.50644641118,1878.06752737356,1712.36493261812
281,593685.418820463,390301.232063616,268567.569211011,93895.3445894872,216376.185221589,272579.450181106,317385.706274225,290354.158501101,264250.944944749,319178.909138447,243062.202941642,284475.510954669,443041.469263064,363898.460420905,285596.740083672,327299.546908206,44627.9166411031,41903.5251960655,32200.4503091882,13329.7934346414,24885.9037918188,32316.285720608,37705.1667666319,35862.1884971627,31438.006168041,31170.3048099576,27283.437533462,27432.731223057,27708.9034949601,19877.0887739421,13012.459777787,11885.1921659064,65703.83541581,64405.8259004142,52670.8500413918,25340.6584273911,42467.6884602372,53821.1839502006,61527.659138566,58995.5110246943,51975.2412034622,50122.0923924945,44664.4221532472,43105.5403906149,40439.6842587321,28341.389459773,18252.7074891872,16644.2931891937,1204173.42184966,1376792.27636428,1487172.78008158,1604427.7784867,1538589.74149798,1676532.32562605,1726713.82327361,1720889.39453008,1569259.90425883,1370241.45611849,1306123.44686685,1053707.70223198,726927.538560204,459858.622134757,280775.12089062,252528.880510618,4973948.84951795,452639.354304333,718478.58289541,19354714.2132823,25499781,71847.858289541,6570.383541581,6440.58259004142,5267.08500413918,2534.06584273911,4246.76884602372,5382.11839502006,6152.7659138566,5899.55110246944,5197.52412034622,5012.20923924945,4466.44221532472,4310.55403906149,4043.96842587321,2834.1389459773,1825.27074891872,1664.42931891937
282,590938.499725417,387829.73761438,266776.665712414,93240.1969718906,215039.735391008,270809.167864229,315281.89761851,288367.040520876,262516.541242717,317413.898619676,241542.282802637,282887.884818294,441320.369690031,362635.64418514,284755.724644718,326531.796814842,42994.1588103769,40266.9791018999,30839.8018444837,12684.497723478,23789.006364837,30924.9904148129,36118.3352187666,34339.7318346609,30096.1642814754,29883.0660374083,26132.9286004151,26332.4404381204,26709.3438102551,19186.8681880954,12574.2360862539,11484.5419508291,63618.7587353973,62184.8211371246,50656.5754100222,24166.1998012456,40741.1200078294,51706.9569575112,59183.3786481062,56719.9406648472,49955.5139281919,48255.9233316094,42954.3775126842,41560.5246588967,39179.596583167,27502.3626822109,17732.7422527647,16171.9415158485,1210639.17545584,1383121.32167097,1492338.60667625,1606902.68044161,1542749.65720795,1681808.13024141,1732748.74396765,1726674.53953265,1574355.8771227,1375159.8744707,1310503.92057947,1057940.63488501,730908.285493507,462650.68573393,282574.325257529,254169.632492404,4947887.08423678,434357.090706168,692290.733827457,19425246.0912296,25499781,69229.0733827457,6361.87587353974,6218.48211371246,5065.65754100222,2416.61998012456,4074.11200078294,5170.69569575112,5918.33786481062,5671.99406648472,4995.55139281919,4825.59233316094,4295.43775126842,4156.05246588967,3917.9596583167,2750.23626822109,1773.27422527647,1617.19415158485
283,588301.614437952,385461.574293917,265064.749479239,92616.2293051913,213763.753957635,269117.841963652,313270.488642388,286467.596054955,260859.002465406,315725.603403526,240089.190067945,281367.837859958,439667.564863172,361421.650268559,283946.505240867,325793.242106921,41411.1960236271,38687.8724612391,29533.4982012241,12070.9509609486,22738.9717430318,29590.986194741,34594.6137128079,32878.7552736407,28808.896682808,28645.3466997602,25028.3342246451,25272.5689146319,25739.9340882812,18515.8840353196,12147.4656028778,11094.2434927402,61579.0947398418,60022.2250499384,48707.1452078098,23043.6461037887,39076.754297073,49664.3140708316,56914.2489399482,54519.0297950792,48002.9514591721,46447.2547832494,41299.8133963868,40059.7945731347,37945.7634927353,26678.428651203,17221.1102383315,15706.9141758617,1216898.68752561,1389231.18771928,1497306.2567549,1609262.74856829,1546740.03897389,1686876.10324874,1738553.00415789,1732235.87142936,1579253.2459677,1379894.55757285,1314716.17180623,1062021.2834526,734764.333132772,465359.597834295,284321.947159191,255763.512998401,4922934.44441128,416759.518312324,666888.488974385,19493198.548302,25499781,66688.8488974385,6157.90947398418,6002.22250499384,4870.71452078098,2304.36461037887,3907.6754297073,4966.43140708316,5691.42489399482,5451.90297950792,4800.29514591721,4644.72547832494,4129.98133963868,4005.97945731347,3794.57634927353,2667.8428651203,1722.11102383315,1570.69141758617
284,585770.615403036,383192.529009714,263428.32825157,92021.8952161491,212545.469503669,267501.923667316,311347.412799174,284651.932702844,259274.902192462,314110.723547981,238699.984584953,279912.547947273,438080.531913609,360254.757978597,283168.00631599,325082.894980086,39878.1403204258,37164.747165363,28279.6898637556,11487.602745295,21733.9766472576,28312.1969322332,33131.8649200187,31477.1109117368,27574.2693697784,27455.5735899489,23968.0819408927,24251.9549520135,24800.205374997,17863.9427976971,11732.0817218928,10714.2515189129,59585.3130522305,57917.8750086396,46821.4705607525,21971.0036636504,37473.0429282687,47691.7943375278,54719.0205266912,52391.4200127289,46116.2617874541,44695.2510038482,39699.7431983588,38602.9259833384,36738.5332513328,25869.9725573613,16718.105291209,15249.4972322822,1222956.52395134,1395127.70834066,1502082.16096709,1611513.07331313,1550567.02989243,1691743.33054089,1744134.05720715,1737580.78892573,1583958.66322539,1384451.21431761,1318765.699771,1065954.0559177,738498.325037022,467986.887455722,286018.834912174,257311.269042644,4899044.45601442,399825.690772219,642261.230395674,19558649.6228177,25499781,64226.1230395674,5958.53130522305,5791.78750086396,4682.14705607525,2197.10036636504,3747.30429282687,4769.17943375278,5471.90205266912,5239.14200127289,4611.62617874541,4469.52510038482,3969.97431983588,3860.29259833384,3673.85332513328,2586.99725573613,1671.8105291209,1524.94972322822
285,583341.490341964,381018.549868212,261864.062828518,91455.7293515422,211382.239104001,265958.023948049,309508.780946438,282916.33062587,257760.966497444,312566.096804539,237371.854255505,278519.305332601,436556.826428573,359133.294504073,282419.179291019,324399.791784383,38394.05952917,35696.1305030996,27076.5577186503,10932.9731512403,20772.2490781627,27086.592071098,31727.9861434243,30132.6910929329,26390.387321611,26312.1922217114,22950.6271074712,23269.4404838262,23889.6586918842,17230.8238098155,11327.9985029622,10344.5020773954,57637.7519108637,55871.4843441023,44998.391654344,20946.3244213759,35928.4138176008,45787.8804482198,52596.3610759623,50335.6797044824,44294.093674822,42999.0069497655,38153.1258865729,37189.4247001284,35558.1748689542,25077.3231832753,16223.9860055613,14799.9443005415,1228817.29094504,1400816.69480896,1506672.63744166,1613658.54801406,1554236.61697186,1696416.7490106,1749499.22728721,1742716.55112975,1588478.64908121,1388835.46648337,1322657.90224565,1069743.31428377,742112.935587549,470534.119292213,287665.864441724,258813.674611604,4876172.52191273,383534.869504455,618397.366946572,19621676.2416362,25499781,61839.7366946572,5763.77519108637,5587.14843441023,4499.8391654344,2094.63244213759,3592.84138176008,4578.78804482198,5259.63610759623,5033.56797044824,4429.4093674822,4299.90069497655,3815.31258865729,3718.94247001284,3555.81748689542,2507.73231832753,1622.39860055613,1479.99443005415
286,581010.359728098,378935.741171847,260368.760711953,90916.3428516255,210271.542396467,264482.906570102,307750.874013939,281257.23519242,256314.067403388,311088.693392,236102.109742553,277185.508776925,435094.081284794,358055.634660686,281699.002663262,323742.993202351,36957.9838876635,34280.5413216224,25922.3162151098,10405.6503260383,19852.0690797344,25912.1889487166,30380.9130051245,28843.4315812903,25255.3970209012,25213.6700263386,21974.4552993162,22323.8744258978,23007.7690100253,16616.2820892225,10935.1124195929,9984.91414785876,55736.6267884609,53882.6530677656,43236.6875413257,19967.7081874444,34441.2783785934,43951.0085612627,50544.8667807014,48350.3150094658,42535.0461332065,41357.5568170716,36658.8739549635,35818.7336739401,34404.882980309,24300.7558251714,15738.9773234639,14358.4779363525,1234485.62232281,1406303.92396314,1511083.88517478,1615703.87357311,1557754.62911683,1700903.14139788,1754655.70165327,1747650.27076986,1592819.58601759,1393052.84222398,1326398.07049837,1073393.36792356,745610.862301832,473002.888214297,289263.935834948,260271.527487362,4854275.85376241,367866.568804453,595284.448959498,19682354.1284736,25499781,59528.4448959498,5573.66267884609,5388.26530677657,4323.66875413257,1996.77081874444,3444.12783785934,4395.10085612627,5054.48667807014,4835.03150094658,4253.50461332066,4135.75568170716,3665.88739549635,3581.87336739401,3440.4882980309,2430.07558251714,1573.89773234639,1435.84779363525
